"district","bezirk","state","week","inzidenz","rate_erstimpf","rate_zweitimpf","rate_drittimpf","rate_viertimpf","density","area","M.A00.04","M.A05.14","M.A15.34","M.A35.59","M.A60.79","M.A80.","M.Aunb","F.A00.04","F.A05.14","F.A15.34","F.A35.59","F.A60.79","F.A80.","F.Aunb","Unb.A00.04","Unb.A05.14","Unb.A15.34","Unb.A35.59","Unb.A60.79","Unb.A80.","Unb.Aunb","total_cases","kr_erstimpf","kr_zweitimpf","kr_drittimpf","kr_viertimpf","population","male","female","m_anteil","f_anteil"
"LK Kelheim","Niederbayern","Bayern",21,1.61421803242964,0,0,0,0,116,1065.13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",22,2.42132704864446,0,0,0,0,116,1065.13,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",23,6.45687212971856,0,0,0,0,116,1065.13,0,0,1,1,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",24,4.0355450810741,0,0,0,0,116,1065.13,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",25,9.68530819457784,0,0,0,0,116,1065.13,0,2,2,2,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",26,3.22843606485928,0,0,0,0,116,1065.13,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",27,10.4924172107927,0,0,0,0,116,1065.13,1,1,2,4,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",28,5.64976311350374,0,0,0,0,116,1065.13,0,1,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",29,16.9492893405112,0,0,0,0,116,1065.13,0,3,6,5,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",30,38.7412327783114,0,0,0,0,116,1065.13,2,1,11,7,1,0,0,0,1,8,4,0,0,0,1,2,2,2,2,2,2,48,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",31,20.9848344215853,0,0,0,0,116,1065.13,0,3,12,3,0,0,0,1,1,2,3,0,1,0,0,0,0,0,0,0,0,26,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",32,10.4924172107927,0,0,0,0,116,1065.13,1,0,5,1,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,13,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",33,13.7208532756519,0,0,0,0,116,1065.13,0,0,5,2,0,0,0,0,0,4,4,1,0,0,1,0,0,0,0,0,0,17,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",34,13.7208532756519,0,0,0,0,116,1065.13,0,2,5,2,1,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",35,9.68530819457784,0,0,0,0,116,1065.13,0,0,2,1,2,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",36,5.64976311350374,0,0,0,0,116,1065.13,0,0,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",37,10.4924172107927,0,0,0,0,116,1065.13,0,0,2,4,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,13,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",38,25.0203795026594,0,0,0,0,116,1065.13,0,0,6,4,3,0,0,0,1,8,6,1,2,0,0,0,0,0,0,0,0,31,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",39,29.0559245837335,0,0,0,0,116,1065.13,0,0,6,11,1,0,0,0,0,4,9,3,2,0,0,0,0,0,0,0,0,36,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",40,72.6398114593338,0,0,0,0,116,1065.13,0,3,24,24,4,1,0,1,1,12,14,5,1,0,0,0,0,0,0,0,0,90,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",41,149.315167999742,0,0,0,0,116,1065.13,4,3,43,37,11,3,0,2,2,32,32,12,4,0,0,0,0,0,0,0,0,185,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",42,158.193367178105,0,0,0,0,116,1065.13,0,2,33,44,17,1,0,1,8,32,32,15,4,0,1,1,1,1,1,1,1,196,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",43,144.472513902453,0,0,0,0,116,1065.13,4,10,24,36,11,2,0,0,4,28,36,8,3,0,1,2,2,2,2,2,2,179,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",44,137.208532756519,0,0,0,0,116,1065.13,3,8,27,29,7,0,0,1,6,22,25,3,3,0,6,5,5,5,5,5,5,170,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",45,130.751660626801,0,0,0,0,116,1065.13,3,2,24,20,11,1,0,1,5,25,27,6,1,0,6,5,5,5,5,5,5,162,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",46,122.680570464653,0,0,0,0,116,1065.13,1,4,19,29,11,1,0,2,2,19,32,9,5,0,0,3,3,3,3,3,3,152,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",47,175.142656518616,0,0,0,0,116,1065.13,0,2,32,35,17,13,0,0,4,25,44,17,28,0,0,0,0,0,0,0,0,217,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",48,95.2388639133488,0.000952388639133488,0,0,0,116,1065.13,0,0,4,14,14,8,0,1,2,16,24,6,29,0,0,0,0,0,0,0,0,118,118,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",49,165.457348324038,0.00949160203068629,0,0,0,116,1065.13,0,3,24,31,21,8,0,1,4,16,44,23,30,0,0,0,0,0,0,0,0,205,1058,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",50,132.365878659231,0.0129379575299236,0,0,0,116,1065.13,0,7,13,28,9,7,0,3,8,21,33,16,18,0,1,0,0,0,0,0,0,164,427,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",51,133.98009669166,0.0191365547744534,0.000823251196539117,0,0,116,1065.13,1,3,25,27,14,9,0,0,4,22,33,10,11,0,1,1,1,1,1,1,1,166,768,102,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",52,83.1322286701265,0.0220502183229889,0.00722362569512264,0,0,116,1065.13,0,1,24,16,6,4,0,1,1,13,23,5,9,0,0,0,0,0,0,0,0,103,361,793,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",53,71.832702443119,0.0270381520431965,0.0122438437759788,0,0,116,1065.13,1,3,11,12,10,6,0,1,3,9,14,11,8,0,0,0,0,0,0,0,0,89,618,622,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",54,52.4620860539633,0.0308961331407033,0.0183455879385629,0,0,116,1065.13,1,3,10,9,2,4,0,1,3,6,14,4,8,0,0,0,0,0,0,0,0,65,478,756,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",55,29.8630335999483,0.0345039104431836,0.0212027538559633,0,0,116,1065.13,3,1,7,6,3,0,0,2,1,4,5,3,1,0,1,0,0,0,0,0,0,37,447,354,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",56,30.6701426161632,0.0390156498438244,0.0253270809288211,0,0,116,1065.13,0,5,7,3,2,0,0,0,1,5,11,3,1,0,0,0,0,0,0,0,0,38,559,511,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",57,51.6549770377485,0.0468203940306217,0.0292254174771386,0,0,116,1065.13,2,2,14,14,3,1,0,0,3,10,12,3,0,0,0,0,0,0,0,0,0,64,967,483,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",58,53.2691950701781,0.0579907828150348,0.0317355265175667,0,0,116,1065.13,1,2,7,13,7,1,0,0,1,10,17,6,1,0,0,0,0,0,0,0,0,66,1384,311,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",59,105.731281124141,0.0776196740893793,0.0345039104431836,0,0,116,1065.13,1,7,17,27,11,2,0,1,4,19,23,6,1,0,0,2,2,2,2,2,2,131,2432,343,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",60,166.264457340253,0.0875067595380108,0.0391286451060945,0,0,116,1065.13,0,5,29,50,17,1,0,2,9,33,38,13,7,0,2,0,0,0,0,0,0,206,1225,573,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",61,318.808061404854,0.103818432755712,0.0484265409728892,0,0,116,1065.13,7,19,63,76,35,8,0,9,8,52,74,27,11,0,0,1,1,1,1,1,1,395,2021,1152,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",62,224.37630650772,0.11913736188347,0.0548591998321213,0,0,116,1065.13,1,14,51,51,22,3,0,5,7,27,50,26,9,0,0,2,2,2,2,2,2,278,1898,797,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",63,243.746922896876,0.152269186999088,0.0613160719618399,0,0,116,1065.13,3,14,42,84,22,1,0,3,10,40,62,15,6,0,0,0,0,0,0,0,0,302,4105,800,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",64,273.609956496824,0.194965253956852,0.0643669440431319,0,0,116,1065.13,3,14,64,69,23,0,0,2,15,39,68,17,7,0,0,3,3,3,3,3,3,339,5290,378,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",65,211.462562248283,0.22644250558923,0.0693306644928531,0,0,116,1065.13,1,11,49,63,15,1,1,2,5,39,51,11,1,0,0,2,2,2,2,2,2,262,3900,615,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",66,148.508058983527,0.268654307137265,0.07221204368074,0,0,116,1065.13,9,11,27,39,14,1,0,1,8,19,33,7,2,0,1,2,2,2,2,2,2,184,5230,357,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",67,197.741708972631,0.313473070807674,0.0788706930645122,0,0,116,1065.13,6,8,39,51,12,1,0,4,5,31,48,12,2,0,2,4,4,4,4,4,4,245,5553,825,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",68,141.244077837594,0.352593644823606,0.0882896552837392,0,0,116,1065.13,2,12,40,34,7,0,0,4,12,21,26,4,1,0,0,2,2,2,2,2,2,175,4847,1167,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",69,57.3047401512522,0.383796479390471,0.122204376145086,0,0,116,1065.13,1,5,10,17,2,1,0,1,3,13,13,4,0,0,1,0,0,0,0,0,0,71,3866,4202,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",70,30.6701426161632,0.393909555363643,0.155457267613136,0,0,116,1065.13,0,0,9,9,2,0,0,1,2,9,5,1,0,0,0,0,0,0,0,0,0,38,1253,4120,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",71,12.1066352432223,0.406347105303513,0.196434192366363,0,0,116,1065.13,0,1,1,5,3,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,15,1541,5077,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",72,16.1421803242964,0.417993688407493,0.246539520092979,0.00017756398356726,0,116,1065.13,1,3,3,3,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,20,1443,6208,22,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",73,4.84265409728892,0.435459527518382,0.299840999523806,0.000258274885188742,0,116,1065.13,0,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6,2164,6604,10,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",74,0.80710901621482,0.455887456718779,0.342198080694759,0.000258274885188742,0,116,1065.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2531,5248,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",75,4.0355450810741,0.492013656284554,0.37064060242617,0.000258274885188742,0,116,1065.13,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4476,3524,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",76,1.61421803242964,0.503636026118048,0.397146062518664,0.000258274885188742,0,116,1065.13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1440,3284,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",77,1.61421803242964,0.510375386403441,0.421787100783703,0.000258274885188742,0,116,1065.13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,835,3053,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",78,2.42132704864446,0.517260026311754,0.442352238516856,0.000258274885188742,0,116,1065.13,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,853,2548,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",79,25.0203795026594,0.52182826334353,0.463789053987522,0.000306701426161632,0,116,1065.13,0,1,15,4,0,0,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,31,566,2656,6,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",80,6.45687212971856,0.528430415096167,0.478849708230091,0.000306701426161632,0,116,1065.13,0,1,1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,818,1866,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",81,17.756398356726,0.537066481569666,0.50650126312561,0.000306701426161632,0,116,1065.13,1,0,5,1,1,0,0,0,1,9,3,1,0,0,0,0,0,0,0,0,0,22,1070,3426,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",82,33.8985786810224,0.542143197281657,0.516372206393918,0.000347056876972373,0,116,1065.13,1,3,14,8,1,0,0,0,2,6,5,2,0,0,0,0,0,0,0,0,0,42,629,1223,5,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",83,99.2744089944229,0.550819619205966,0.525088983769038,0.000532691950701781,0,116,1065.13,2,4,28,22,0,0,0,3,5,38,14,0,0,0,1,1,1,1,1,1,1,123,1075,1080,23,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",84,156.579149145675,0.56060178048249,0.533135860660699,0.00168685784388897,0,116,1065.13,4,20,40,38,4,1,0,6,15,28,28,2,1,0,1,1,1,1,1,1,1,194,1212,997,143,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",85,161.421803242964,0.567510633661289,0.53937481335604,0.00287330809772476,0,116,1065.13,5,19,33,33,7,1,0,2,9,27,35,5,0,0,0,4,4,4,4,4,4,200,856,773,147,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",86,107.345499156571,0.572869837528955,0.546154529092244,0.00409204271220914,0,116,1065.13,1,11,35,14,6,2,0,1,17,16,12,4,2,0,0,2,2,2,2,2,2,133,664,840,151,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",87,61.3402852323263,0.578551885003107,0.553830135836447,0.00544798585945004,0,116,1065.13,1,10,12,11,3,0,0,2,6,13,12,2,3,0,1,0,0,0,0,0,0,76,704,951,168,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",88,46.8123229404596,0.582062809223642,0.560238581425193,0.00664250720344797,0,116,1065.13,3,2,11,10,5,1,0,1,7,3,8,6,1,0,0,0,0,0,0,0,0,58,435,794,148,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",89,49.233649989104,0.58709109839466,0.565541287661725,0.0112672418663589,0,116,1065.13,0,3,9,15,4,0,0,1,7,7,13,2,0,0,0,0,0,0,0,0,0,61,623,657,573,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",90,127.523224561942,0.590577809344708,0.570852064988418,0.0155045642014867,0,116,1065.13,1,15,34,33,4,2,0,0,14,19,27,7,2,0,0,0,0,0,0,0,0,158,432,658,525,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",91,263.117539286031,0.595888586671402,0.576211268856084,0.0189105642499132,4.84265409728892e-05,116,1065.13,2,35,55,40,14,4,0,1,29,39,59,9,3,0,0,6,6,6,6,6,6,326,658,664,422,6,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",92,291.36635485355,0.599431795252585,0.581134633854995,0.0249396686010379,4.84265409728892e-05,116,1065.13,4,34,51,47,24,2,0,2,20,57,55,18,4,0,1,7,7,7,7,7,7,361,439,610,747,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",93,342.214222875084,0.60362069104674,0.584976472772177,0.032784768238646,4.84265409728892e-05,116,1065.13,5,35,68,81,21,3,0,6,27,64,80,17,11,0,0,1,1,1,1,1,1,424,519,476,972,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",94,565.783420366589,0.612418179323481,0.590706946787303,0.050702588398615,4.84265409728892e-05,116,1065.13,8,74,93,128,37,8,0,9,51,85,111,37,12,0,0,8,8,8,8,8,8,701,1090,710,2220,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",95,655.372521166434,0.622942880894922,0.596380923171293,0.0929143899466501,8.87819917836302e-05,116,1065.13,17,65,99,132,52,13,0,9,51,103,139,66,10,0,2,9,9,9,9,9,9,812,1304,703,5230,5,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",96,673.12891952316,0.637938966416194,0.602991146014092,0.156716357678432,8.87819917836302e-05,116,1065.13,11,53,94,150,45,11,0,16,66,98,129,50,7,0,2,17,17,17,17,17,17,834,1858,819,7905,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",97,566.590529382804,0.648617018700716,0.612878231462724,0.220841169016699,0.000129137442594371,116,1065.13,5,54,87,113,49,6,0,11,57,88,127,36,9,0,0,10,10,10,10,10,10,702,1323,1225,7945,5,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",98,423.732233512781,0.655784146764704,0.624129331148758,0.281705259929459,0.000129137442594371,116,1065.13,5,49,66,105,25,6,0,9,39,54,84,33,7,0,1,7,7,7,7,7,7,525,888,1394,7541,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",99,317.193843372424,0.665219251164255,0.638738004342246,0.341923663629246,0.000129137442594371,116,1065.13,5,36,42,68,24,7,0,7,39,51,71,9,9,0,1,4,4,4,4,4,4,393,1169,1810,7461,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",100,184.827964713194,0.668843170647059,0.648794582684283,0.385063640545929,0.000129137442594371,116,1065.13,1,15,21,37,12,4,0,3,21,28,41,7,9,0,0,5,5,5,5,5,5,229,449,1246,5345,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",101,177.56398356726,0.673306483506727,0.656341051985892,0.416960588866738,0.000169492893405112,116,1065.13,2,14,46,33,15,3,0,3,11,33,36,14,4,0,0,1,1,1,1,1,1,220,553,935,3952,5,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",102,276.838392561683,0.677495379300882,0.66865753557333,0.451956835809813,0.000169492893405112,116,1065.13,4,19,63,49,14,2,0,5,17,71,55,12,2,0,0,5,5,5,5,5,5,343,519,1526,4336,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",103,564.976311350374,0.682152398324442,0.677664872194287,0.484870741491053,0.000169492893405112,116,1065.13,8,58,130,111,35,8,0,12,47,129,114,24,12,0,0,2,2,2,2,2,2,700,577,1116,4078,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",104,897.50522603088,0.68729368275773,0.68729368275773,0.505887860273287,0.000169492893405112,116,1065.13,42,92,170,203,26,2,0,27,94,172,174,29,14,0,1,11,11,11,11,11,11,1112,427,1193,2604,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",105,1336.57253085174,0.695098426944527,0.695098426944527,0.525460253916497,0.000209848344215853,116,1065.13,27,174,237,293,46,12,0,34,147,266,288,51,29,0,4,8,8,8,8,8,8,1656,312,967,2425,5,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",106,1834.55879385629,0.701127531295652,0.701127531295652,0.537235974463071,0.000476194319566744,116,1065.13,31,290,334,373,58,11,0,44,210,351,393,64,17,0,1,16,16,16,16,16,16,2273,168,747,1459,33,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",107,2275.24031670958,0.705445564532401,0.705445564532401,0.547607325321431,0.000992744089944229,116,1065.13,47,300,392,483,91,12,0,45,286,376,478,87,21,0,3,33,33,33,33,33,33,2819,115,535,1285,64,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",108,2232.46353885019,0.708391512441585,0.708391512441585,0.554467751959257,0.00188056400778053,116,1065.13,48,265,403,452,102,19,0,44,253,432,535,117,34,0,2,10,10,10,10,10,10,2766,80,365,850,110,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",109,2259.9052454015,0.710191365547745,0.710191365547745,0.559302334966384,0.00326072042550787,116,1065.13,62,245,394,444,132,25,0,61,210,457,501,127,46,0,0,16,16,16,16,16,16,2800,48,223,599,171,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",110,2157.40240034221,0.711555379785148,0.711555379785148,0.563305595686809,0.0047215877448567,116,1065.13,41,172,467,433,128,21,0,47,150,443,520,145,57,0,1,8,8,8,8,8,8,2673,75,169,496,181,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",111,2743.36354611417,0.712798327670118,0.712798327670118,0.567131292423668,0.00664250720344797,116,1065.13,48,278,534,559,183,33,0,45,264,531,607,179,75,0,3,10,10,10,10,10,10,3399,50,154,474,238,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",112,2639.24648302246,0.713863711571522,0.713863711571522,0.570375870668851,0.0085230712112285,116,1065.13,63,220,492,572,194,24,0,59,254,516,630,175,47,0,0,4,4,4,4,4,4,3270,38,132,402,233,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",113,2221.16401262319,0.714670820587737,0.714670820587737,0.572724557906036,0.0110251091614944,116,1065.13,56,224,422,491,147,37,0,46,188,417,531,131,56,0,0,1,1,1,1,1,1,2752,27,100,291,310,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",114,1703.00002421327,0.715324578890871,0.715324578890871,0.574823041348195,0.0133495831281931,116,1065.13,41,170,323,354,123,21,0,30,163,306,427,111,29,0,0,2,2,2,2,2,2,2110,20,81,260,288,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",115,1343.02940298146,0.715816915390762,0.715816915390762,0.576840813888732,0.0168362940782411,116,1065.13,32,137,207,280,103,20,0,31,143,233,324,112,36,0,0,1,1,1,1,1,1,1664,17,61,250,432,123899,62610,61289,0.505330955052099,0.494669044947901
